TournamentID,Name,StartDate,EndDate,IsOver,IsInProgress,Venue,Location,Par,Yards,Purse,StartDateTime,Canceled,Covered,City,State,ZipCode,Country,TimeZone,Format,SportRadarTournamentID,OddsCoverage,Rounds
325,Charles Schwab Challenge,2019-05-23T00:00:00,2019-05-26T00:00:00,True,False,Colonial CC,"Fort Worth, TX",70.0,7209.0,7300000.0,2019-05-23T07:00:00,False,True,Fort Worth,TX,,USA,America/Chicago,Stroke,f2e8cf1b-1e86-4503-9c33-257244936981,Full,"[{'TournamentID': 325, 'RoundID': 3543, 'Number': 1, 'Day': '2019-05-23T00:00:00'}, {'TournamentID': 325, 'RoundID': 3544, 'Number': 2, 'Day': '2019-05-24T00:00:00'}, {'TournamentID': 325, 'RoundID': 3545, 'Number': 3, 'Day': '2019-05-25T00:00:00'}, {'TournamentID': 325, 'RoundID': 3546, 'Number': 4, 'Day': '2019-05-26T00:00:00'}]"
334,PGA Championship,2019-05-16T00:00:00,2019-05-19T00:00:00,True,False,Bethpage State Park BK Course,"Farmingdale, NY",70.0,7459.0,,2019-05-17T06:45:00,False,True,Farmingdale,NY,,USA,America/New York,Stroke,b850e0a9-c15d-4263-8122-03df781e2b8d,Full,"[{'TournamentID': 334, 'RoundID': 3581, 'Number': 1, 'Day': '2019-05-16T00:00:00'}, {'TournamentID': 334, 'RoundID': 3582, 'Number': 2, 'Day': '2019-05-17T00:00:00'}, {'TournamentID': 334, 'RoundID': 3583, 'Number': 3, 'Day': '2019-05-18T00:00:00'}, {'TournamentID': 334, 'RoundID': 3584, 'Number': 4, 'Day': '2019-05-19T00:00:00'}]"
324,AT&T Byron Nelson,2019-05-09T00:00:00,2019-05-12T00:00:00,True,False,Trinity Forest Golf Club,"Dallas, TX",71.0,7371.0,7900000.0,2019-05-09T07:10:00,False,True,Dallas,TX,,USA,America/Chicago,Stroke,4ddaa6eb-7159-4ba0-a25f-d3ddf807bdb2,Full,"[{'TournamentID': 324, 'RoundID': 3539, 'Number': 1, 'Day': '2019-05-09T00:00:00'}, {'TournamentID': 324, 'RoundID': 3540, 'Number': 2, 'Day': '2019-05-10T00:00:00'}, {'TournamentID': 324, 'RoundID': 3541, 'Number': 3, 'Day': '2019-05-11T00:00:00'}, {'TournamentID': 324, 'RoundID': 3542, 'Number': 4, 'Day': '2019-05-12T00:00:00'}]"
323,Wells Fargo Championship,2019-05-02T00:00:00,2019-05-05T00:00:00,True,False,Quail Hollow Club,"Charlotte, NC",71.0,7554.0,7900000.0,2019-05-02T07:30:00,False,True,Charlotte,NC,,USA,America/New York,Stroke,290d621b-5b2c-4387-90e9-504dc82eb481,Full,"[{'TournamentID': 323, 'RoundID': 3535, 'Number': 1, 'Day': '2019-05-02T00:00:00'}, {'TournamentID': 323, 'RoundID': 3536, 'Number': 2, 'Day': '2019-05-03T00:00:00'}, {'TournamentID': 323, 'RoundID': 3537, 'Number': 3, 'Day': '2019-05-04T00:00:00'}, {'TournamentID': 323, 'RoundID': 3538, 'Number': 4, 'Day': '2019-05-05T00:00:00'}]"
322,Zurich Classic Of New Orleans,2019-04-25T00:00:00,2019-04-28T00:00:00,False,False,TPC Louisiana,"Avondale, LA",72.0,7425.0,7300000.0,,False,False,Avondale,LA,,USA,America/Chicago,Team,a0863c2a-974f-4d96-a257-e95dcd1254c1,Limited,"[{'TournamentID': 322, 'RoundID': 3531, 'Number': 1, 'Day': '2019-04-25T00:00:00'}, {'TournamentID': 322, 'RoundID': 3532, 'Number': 2, 'Day': '2019-04-26T00:00:00'}, {'TournamentID': 322, 'RoundID': 3533, 'Number': 3, 'Day': '2019-04-27T00:00:00'}, {'TournamentID': 322, 'RoundID': 3534, 'Number': 4, 'Day': '2019-04-28T00:00:00'}]"
321,RBC Heritage,2019-04-18T00:00:00,2019-04-21T00:00:00,True,False,Harbour Town GL,"Hilton Head, SC",71.0,7099.0,6900000.0,2019-04-18T07:30:00,False,True,Hilton Head,SC,,USA,America/New York,Stroke,6a40df9e-69ea-493c-8a15-82748ef78a88,Full,"[{'TournamentID': 321, 'RoundID': 3527, 'Number': 1, 'Day': '2019-04-18T00:00:00'}, {'TournamentID': 321, 'RoundID': 3528, 'Number': 2, 'Day': '2019-04-19T00:00:00'}, {'TournamentID': 321, 'RoundID': 3529, 'Number': 3, 'Day': '2019-04-20T00:00:00'}, {'TournamentID': 321, 'RoundID': 3530, 'Number': 4, 'Day': '2019-04-21T00:00:00'}]"
320,2019 Masters Tournament,2019-04-11T00:00:00,2019-04-14T00:00:00,True,False,Augusta National GC,"Augusta, GA",72.0,7475.0,,2019-04-12T08:30:00,False,True,Augusta,GA,,USA,America/New York,Stroke,fdf12aec-74d2-4f2e-9e0b-00481a32fd34,Full,"[{'TournamentID': 320, 'RoundID': 3523, 'Number': 1, 'Day': '2019-04-11T00:00:00'}, {'TournamentID': 320, 'RoundID': 3524, 'Number': 2, 'Day': '2019-04-12T00:00:00'}, {'TournamentID': 320, 'RoundID': 3525, 'Number': 3, 'Day': '2019-04-13T00:00:00'}, {'TournamentID': 320, 'RoundID': 3526, 'Number': 4, 'Day': '2019-04-14T00:00:00'}]"
319,Valero Texas Open,2019-04-04T00:00:00,2019-04-07T00:00:00,True,False,TPC San Antonio - AT&T Oaks,"San Antonio, TX",72.0,7435.0,7500000.0,2019-04-04T08:20:00,False,True,San Antonio,TX,,USA,America/Chicago,Stroke,309310e0-52b1-42d4-bf76-7fc5637d4b40,Full,"[{'TournamentID': 319, 'RoundID': 3519, 'Number': 1, 'Day': '2019-04-04T00:00:00'}, {'TournamentID': 319, 'RoundID': 3520, 'Number': 2, 'Day': '2019-04-05T00:00:00'}, {'TournamentID': 319, 'RoundID': 3521, 'Number': 3, 'Day': '2019-04-06T00:00:00'}, {'TournamentID': 319, 'RoundID': 3522, 'Number': 4, 'Day': '2019-04-07T00:00:00'}]"
317,Corales Puntacana Resort & Club Championship,2019-03-28T00:00:00,2019-03-31T00:00:00,True,False,Corales Golf Club,"Punta Cana, Dom",72.0,7670.0,3000000.0,2019-03-29T07:00:00,False,True,Punta Cana,,,DOM,America/Dominica,Stroke,e13ec262-ea0e-4465-aa91-78fced5f2cc8,Full,"[{'TournamentID': 317, 'RoundID': 3515, 'Number': 1, 'Day': '2019-03-28T00:00:00'}, {'TournamentID': 317, 'RoundID': 3516, 'Number': 2, 'Day': '2019-03-29T00:00:00'}, {'TournamentID': 317, 'RoundID': 3517, 'Number': 3, 'Day': '2019-03-30T00:00:00'}, {'TournamentID': 317, 'RoundID': 3518, 'Number': 4, 'Day': '2019-03-31T00:00:00'}]"
318,WGC-Dell Technologies Match Play,2019-03-27T00:00:00,2019-03-31T00:00:00,False,False,Austin Country Club,"Austin, TX",71.0,7108.0,10250000.0,,False,False,Austin,TX,,USA,America/Chicago,Match,3f776a92-2746-4f03-a070-97f009b973a6,Limited,"[{'TournamentID': 318, 'RoundID': 3510, 'Number': 1, 'Day': '2019-03-27T00:00:00'}, {'TournamentID': 318, 'RoundID': 3511, 'Number': 2, 'Day': '2019-03-28T00:00:00'}, {'TournamentID': 318, 'RoundID': 3512, 'Number': 3, 'Day': '2019-03-29T00:00:00'}, {'TournamentID': 318, 'RoundID': 3513, 'Number': 4, 'Day': '2019-03-30T00:00:00'}, {'TournamentID': 318, 'RoundID': 3514, 'Number': 5, 'Day': '2019-03-31T00:00:00'}]"
316,Valspar Championship,2019-03-21T00:00:00,2019-03-24T00:00:00,True,False,Innisbrook Resort (Copperhead),"Palm Harbor, FL",71.0,7340.0,6700000.0,2019-03-21T12:52:00,False,True,Palm Harbor,FL,,USA,America/New York,Stroke,f9c4d4ec-6fe5-460c-9f56-814fbc0aac51,Full,"[{'TournamentID': 316, 'RoundID': 3506, 'Number': 1, 'Day': '2019-03-21T00:00:00'}, {'TournamentID': 316, 'RoundID': 3507, 'Number': 2, 'Day': '2019-03-22T00:00:00'}, {'TournamentID': 316, 'RoundID': 3508, 'Number': 3, 'Day': '2019-03-23T00:00:00'}, {'TournamentID': 316, 'RoundID': 3509, 'Number': 4, 'Day': '2019-03-24T00:00:00'}]"
315,THE PLAYERS Championship,2019-03-14T00:00:00,2019-03-17T00:00:00,True,False,TPC Sawgrass,"Ponte Vedra Beach, FL",72.0,7189.0,12500000.0,2019-03-14T14:30:00,False,True,Ponte Vedra Beach,FL,,USA,America/New York,Stroke,b79a87f9-e868-4e10-8c42-2f06d7630f2a,Full,"[{'TournamentID': 315, 'RoundID': 3502, 'Number': 1, 'Day': '2019-03-14T00:00:00'}, {'TournamentID': 315, 'RoundID': 3503, 'Number': 2, 'Day': '2019-03-15T00:00:00'}, {'TournamentID': 315, 'RoundID': 3504, 'Number': 3, 'Day': '2019-03-16T00:00:00'}, {'TournamentID': 315, 'RoundID': 3505, 'Number': 4, 'Day': '2019-03-17T00:00:00'}]"
314,Arnold Palmer Invitational Pres. By Mastercard,2019-03-07T00:00:00,2019-03-10T00:00:00,True,False,Bay Hill Club & Lodge,"Orlando, FL",72.0,7454.0,9100000.0,,False,True,Orlando,FL,,USA,America/New York,Stroke,98743fc6-995f-4f16-88d2-7ca58b24d634,Full,"[{'TournamentID': 314, 'RoundID': 3498, 'Number': 1, 'Day': '2019-03-07T00:00:00'}, {'TournamentID': 314, 'RoundID': 3499, 'Number': 2, 'Day': '2019-03-08T00:00:00'}, {'TournamentID': 314, 'RoundID': 3500, 'Number': 3, 'Day': '2019-03-09T00:00:00'}, {'TournamentID': 314, 'RoundID': 3501, 'Number': 4, 'Day': '2019-03-10T00:00:00'}]"
313,The Honda Classic,2019-02-28T00:00:00,2019-03-03T00:00:00,True,False,PGA National (Champion),"Palm Beach Gardens, FL",70.0,7125.0,6800000.0,2019-02-28T11:45:00,False,True,Palm Beach Gardens,FL,,USA,America/New York,Stroke,14366577-33fe-4e21-bb98-bd178b369c3b,Full,"[{'TournamentID': 313, 'RoundID': 3494, 'Number': 1, 'Day': '2019-02-28T00:00:00'}, {'TournamentID': 313, 'RoundID': 3495, 'Number': 2, 'Day': '2019-03-01T00:00:00'}, {'TournamentID': 313, 'RoundID': 3496, 'Number': 3, 'Day': '2019-03-02T00:00:00'}, {'TournamentID': 313, 'RoundID': 3497, 'Number': 4, 'Day': '2019-03-03T00:00:00'}]"
311,Puerto Rico Open,2019-02-21T00:00:00,2019-02-24T00:00:00,True,False,Coco Beach Golf & CC,"Rio Grande, Pur",72.0,7506.0,3000000.0,,False,False,Rio Grande,,,PUR,America/Puerto Rico,Stroke,742058ac-3c16-4842-8802-a764b72c4b44,Limited,"[{'TournamentID': 311, 'RoundID': 3490, 'Number': 1, 'Day': '2019-02-21T00:00:00'}, {'TournamentID': 311, 'RoundID': 3491, 'Number': 2, 'Day': '2019-02-22T00:00:00'}, {'TournamentID': 311, 'RoundID': 3492, 'Number': 3, 'Day': '2019-02-23T00:00:00'}, {'TournamentID': 311, 'RoundID': 3493, 'Number': 4, 'Day': '2019-02-24T00:00:00'}]"
312,WGC-Mexico Championship,2019-02-21T00:00:00,2019-02-24T00:00:00,True,False,Club de Golf Chapultepec,"Mexico City, Mex",71.0,7345.0,10250000.0,,False,True,Mexico City,,,MEX,America/Mexico City,Stroke,ded5cec3-8145-4d18-b73b-3fee8a38a0cd,Full,"[{'TournamentID': 312, 'RoundID': 3486, 'Number': 1, 'Day': '2019-02-21T00:00:00'}, {'TournamentID': 312, 'RoundID': 3487, 'Number': 2, 'Day': '2019-02-22T00:00:00'}, {'TournamentID': 312, 'RoundID': 3488, 'Number': 3, 'Day': '2019-02-23T00:00:00'}, {'TournamentID': 312, 'RoundID': 3489, 'Number': 4, 'Day': '2019-02-24T00:00:00'}]"
310,Genesis Open,2019-02-14T00:00:00,2019-02-17T00:00:00,True,False,Riviera CC,"Pacific Palisades, CA",71.0,7322.0,7400000.0,2019-02-15T07:40:00,False,True,Pacific Palisades,CA,,USA,America/Los Angeles,Stroke,04cdb94a-2627-4656-8f93-051de3cdf5f9,Full,"[{'TournamentID': 310, 'RoundID': 3482, 'Number': 1, 'Day': '2019-02-14T00:00:00'}, {'TournamentID': 310, 'RoundID': 3483, 'Number': 2, 'Day': '2019-02-15T00:00:00'}, {'TournamentID': 310, 'RoundID': 3484, 'Number': 3, 'Day': '2019-02-16T00:00:00'}, {'TournamentID': 310, 'RoundID': 3485, 'Number': 4, 'Day': '2019-02-17T00:00:00'}]"
309,AT&T Pebble Beach Pro-Am,2019-02-07T00:00:00,2019-02-11T00:00:00,True,False,Pebble Beach GL,"Pebble Beach, CA",72.0,6960.0,7600000.0,2019-02-07T09:50:00,False,True,Pebble Beach,CA,,USA,America/Los Angeles,Stroke,578cd649-c994-4283-b8f2-1b1a2663cc64,Full,"[{'TournamentID': 309, 'RoundID': 3478, 'Number': 1, 'Day': '2019-02-07T00:00:00'}, {'TournamentID': 309, 'RoundID': 3479, 'Number': 2, 'Day': '2019-02-08T00:00:00'}, {'TournamentID': 309, 'RoundID': 3480, 'Number': 3, 'Day': '2019-02-09T00:00:00'}, {'TournamentID': 309, 'RoundID': 3481, 'Number': 4, 'Day': '2019-02-10T00:00:00'}, {'TournamentID': 309, 'RoundID': 5083, 'Number': 5, 'Day': '2019-02-11T00:00:00'}]"
308,Waste Management Phoenix Open,2019-01-31T00:00:00,2019-02-03T00:00:00,True,False,TPC Scottsdale,"Scottsdale, AZ",71.0,7261.0,7100000.0,2019-02-01T07:20:00,False,True,Scottsdale,AZ,,USA,America/Phoenix,Stroke,45dd0784-11d7-4833-bbde-30d4060a88dc,Full,"[{'TournamentID': 308, 'RoundID': 3474, 'Number': 1, 'Day': '2019-01-31T00:00:00'}, {'TournamentID': 308, 'RoundID': 3475, 'Number': 2, 'Day': '2019-02-01T00:00:00'}, {'TournamentID': 308, 'RoundID': 3476, 'Number': 3, 'Day': '2019-02-02T00:00:00'}, {'TournamentID': 308, 'RoundID': 3477, 'Number': 4, 'Day': '2019-02-03T00:00:00'}]"
307,Farmers Insurance Open,2019-01-24T00:00:00,2019-01-27T00:00:00,True,False,Torrey Pines GC (South),"San Diego, CA",72.0,7258.0,7100000.0,2019-01-25T09:00:00,False,True,San Diego,CA,,USA,America/Los Angeles,Stroke,8e324d4b-57ea-46a3-8078-98817d6e851d,Full,"[{'TournamentID': 307, 'RoundID': 3470, 'Number': 1, 'Day': '2019-01-24T00:00:00'}, {'TournamentID': 307, 'RoundID': 3471, 'Number': 2, 'Day': '2019-01-25T00:00:00'}, {'TournamentID': 307, 'RoundID': 3472, 'Number': 3, 'Day': '2019-01-26T00:00:00'}, {'TournamentID': 307, 'RoundID': 3473, 'Number': 4, 'Day': '2019-01-27T00:00:00'}]"
306,Desert Classic,2019-01-17T00:00:00,2019-01-20T00:00:00,True,False,Stadium Course,"La Quinta, CA",72.0,7060.0,5900000.0,2019-01-19T08:30:00,False,True,La Quinta,CA,,USA,America/Los Angeles,Stroke,ab9e1db3-3b03-42a5-a3fd-78d031714f8f,Full,"[{'TournamentID': 306, 'RoundID': 3466, 'Number': 1, 'Day': '2019-01-17T00:00:00'}, {'TournamentID': 306, 'RoundID': 3467, 'Number': 2, 'Day': '2019-01-18T00:00:00'}, {'TournamentID': 306, 'RoundID': 3468, 'Number': 3, 'Day': '2019-01-19T00:00:00'}, {'TournamentID': 306, 'RoundID': 3469, 'Number': 4, 'Day': '2019-01-20T00:00:00'}]"
305,Sony Open in Hawaii,2019-01-10T00:00:00,2019-01-13T00:00:00,True,False,Waialae CC,"Honolulu, HI",70.0,7044.0,6400000.0,2019-01-11T07:00:00,False,True,Honolulu,HI,,USA,Pacific/Honolulu,Stroke,58c1de5c-0067-4e6e-84ed-7524599f1ee1,Full,"[{'TournamentID': 305, 'RoundID': 3462, 'Number': 1, 'Day': '2019-01-10T00:00:00'}, {'TournamentID': 305, 'RoundID': 3463, 'Number': 2, 'Day': '2019-01-11T00:00:00'}, {'TournamentID': 305, 'RoundID': 3464, 'Number': 3, 'Day': '2019-01-12T00:00:00'}, {'TournamentID': 305, 'RoundID': 3465, 'Number': 4, 'Day': '2019-01-13T00:00:00'}]"
304,Sentry Tournament of Champions,2019-01-03T00:00:00,2019-01-06T00:00:00,True,False,Plantation Course at Kapalua,"Kapalua, Maui, HI",73.0,7518.0,6500000.0,,False,True,"Kapalua, Maui",HI,,USA,Pacific/Honolulu,Stroke,86b8e001-f44f-41db-9f94-f7aaebe19755,Full,"[{'TournamentID': 304, 'RoundID': 3458, 'Number': 1, 'Day': '2019-01-03T00:00:00'}, {'TournamentID': 304, 'RoundID': 3459, 'Number': 2, 'Day': '2019-01-04T00:00:00'}, {'TournamentID': 304, 'RoundID': 3460, 'Number': 3, 'Day': '2019-01-05T00:00:00'}, {'TournamentID': 304, 'RoundID': 3461, 'Number': 4, 'Day': '2019-01-06T00:00:00'}, {'TournamentID': 304, 'RoundID': 4657, 'Number': 5, 'Day': '2019-01-07T00:00:00'}]"
303,QBE Shootout,2018-12-07T00:00:00,2018-12-09T00:00:00,False,False,Tiburón GC,"Naples, FL",,,3400000.0,,False,False,Naples,FL,,USA,America/New York,Team,,Limited,"[{'TournamentID': 303, 'RoundID': 4387, 'Number': 1, 'Day': '2018-12-07T00:00:00'}, {'TournamentID': 303, 'RoundID': 4388, 'Number': 2, 'Day': '2018-12-08T00:00:00'}, {'TournamentID': 303, 'RoundID': 4389, 'Number': 3, 'Day': '2018-12-09T00:00:00'}]"
302,Hero World Challenge,2018-11-29T00:00:00,2018-12-02T00:00:00,True,False,Albany,"New Providence, Bah",72.0,7309.0,3500000.0,,False,True,New Providence,,,BAH,America/Nassau,Stroke,87c32ab8-3380-45d1-9311-326190979b24,Full,"[{'TournamentID': 302, 'RoundID': 3454, 'Number': 1, 'Day': '2018-11-29T00:00:00'}, {'TournamentID': 302, 'RoundID': 3455, 'Number': 2, 'Day': '2018-11-30T00:00:00'}, {'TournamentID': 302, 'RoundID': 3456, 'Number': 3, 'Day': '2018-12-01T00:00:00'}, {'TournamentID': 302, 'RoundID': 3457, 'Number': 4, 'Day': '2018-12-02T00:00:00'}]"
328,The Match: Tiger vs Phil,2018-11-23T00:00:00,2018-11-23T00:00:00,False,False,Shadow Creek Golf Course,"Las Vegas, NV",72.0,7560.0,9000000.0,,False,False,Las Vegas,NV,,USA,America/Los Angeles,Match,e88f2126-7f23-4316-9f66-913e699e8409,Limited,"[{'TournamentID': 328, 'RoundID': 3453, 'Number': 1, 'Day': '2018-11-23T00:00:00'}]"
345,ISPS Handa Melbourne World Cup of Golf,2018-11-22T00:00:00,2018-11-25T00:00:00,False,False,The Metropolitan Golf Club,"South Oakleigh, Victoria, Aus",,,7000000.0,,False,False,"South Oakleigh, Victoria",,,AUS,Australia/Hobart,Stroke,,Limited,"[{'TournamentID': 345, 'RoundID': 4229, 'Number': 1, 'Day': '2018-11-22T00:00:00'}, {'TournamentID': 345, 'RoundID': 4230, 'Number': 2, 'Day': '2018-11-23T00:00:00'}, {'TournamentID': 345, 'RoundID': 4231, 'Number': 3, 'Day': '2018-11-24T00:00:00'}, {'TournamentID': 345, 'RoundID': 4232, 'Number': 4, 'Day': '2018-11-25T00:00:00'}]"
301,The RSM Classic,2018-11-15T00:00:00,2018-11-18T00:00:00,True,False,Sea Island Resort (Seaside),"Sea Island, GA",70.0,7005.0,6400000.0,,False,True,Sea Island,GA,,USA,America/New York,Stroke,e17a1758-a656-47c9-aaa7-a36170176750,Full,"[{'TournamentID': 301, 'RoundID': 3449, 'Number': 1, 'Day': '2018-11-15T00:00:00'}, {'TournamentID': 301, 'RoundID': 3450, 'Number': 2, 'Day': '2018-11-16T00:00:00'}, {'TournamentID': 301, 'RoundID': 3451, 'Number': 3, 'Day': '2018-11-17T00:00:00'}, {'TournamentID': 301, 'RoundID': 3452, 'Number': 4, 'Day': '2018-11-18T00:00:00'}]"
300,Mayakoba Golf Classic,2018-11-08T00:00:00,2018-11-11T00:00:00,True,False,El Camaleon GC,"Playa del Carmen, Mex",71.0,6987.0,7200000.0,,False,True,Playa del Carmen,,,MEX,America/Cancun,Stroke,8a14957b-0c6a-427a-a623-03667c650df5,Full,"[{'TournamentID': 300, 'RoundID': 3445, 'Number': 1, 'Day': '2018-11-08T00:00:00'}, {'TournamentID': 300, 'RoundID': 3446, 'Number': 2, 'Day': '2018-11-09T00:00:00'}, {'TournamentID': 300, 'RoundID': 3447, 'Number': 3, 'Day': '2018-11-10T00:00:00'}, {'TournamentID': 300, 'RoundID': 3448, 'Number': 4, 'Day': '2018-11-11T00:00:00'}]"
299,Shriners Hospital for Children Open,2018-11-01T00:00:00,2018-11-04T00:00:00,True,False,TPC Summerlin,"Las Vegas, NV",71.0,7255.0,,,False,True,Las Vegas,NV,,USA,America/Los Angeles,Stroke,1d770b4e-9410-41cf-91d8-929a18a0bddd,Full,"[{'TournamentID': 299, 'RoundID': 3441, 'Number': 1, 'Day': '2018-11-01T00:00:00'}, {'TournamentID': 299, 'RoundID': 3442, 'Number': 2, 'Day': '2018-11-02T00:00:00'}, {'TournamentID': 299, 'RoundID': 3443, 'Number': 3, 'Day': '2018-11-03T00:00:00'}, {'TournamentID': 299, 'RoundID': 3444, 'Number': 4, 'Day': '2018-11-04T00:00:00'}]"
297,Sanderson Farms Championship,2018-10-25T00:00:00,2018-10-28T00:00:00,True,False,CC of Jackson,"Jackson, MS",72.0,7421.0,,,False,True,Jackson,MS,,USA,America/Chicago,Stroke,f919b713-50cc-4c9a-9283-5d8ae061de13,Full,"[{'TournamentID': 297, 'RoundID': 3437, 'Number': 1, 'Day': '2018-10-25T00:00:00'}, {'TournamentID': 297, 'RoundID': 3438, 'Number': 2, 'Day': '2018-10-26T00:00:00'}, {'TournamentID': 297, 'RoundID': 3439, 'Number': 3, 'Day': '2018-10-27T00:00:00'}, {'TournamentID': 297, 'RoundID': 3440, 'Number': 4, 'Day': '2018-10-28T00:00:00'}]"
298,WGC-HSBC CHAMPIONS,2018-10-24T00:00:00,2018-10-28T00:00:00,True,False,Sheshan International GC,"Shanghai, Chn",72.0,7261.0,10000000.0,,False,True,Shanghai,,,CHN,Asia/Shanghai,Stroke,24a5a75b-c60e-4029-befb-caaec2f52d31,Full,"[{'TournamentID': 298, 'RoundID': 3433, 'Number': 1, 'Day': '2018-10-24T00:00:00'}, {'TournamentID': 298, 'RoundID': 3434, 'Number': 2, 'Day': '2018-10-25T00:00:00'}, {'TournamentID': 298, 'RoundID': 3435, 'Number': 3, 'Day': '2018-10-26T00:00:00'}, {'TournamentID': 298, 'RoundID': 3436, 'Number': 4, 'Day': '2018-10-27T00:00:00'}, {'TournamentID': 298, 'RoundID': 3804, 'Number': 5, 'Day': '2018-10-28T00:00:00'}]"
296,THE CJ CUP @ NINE BRIDGES,2018-10-17T00:00:00,2018-10-21T00:00:00,True,False,Nine Bridges,"Jeju Island, Kor",72.0,7196.0,9500000.0,,False,True,Jeju Island,,,KOR,Asia/Seoul,Stroke,cc01dc5e-bba3-45c4-9af4-f3e8717d0afc,Full,"[{'TournamentID': 296, 'RoundID': 3429, 'Number': 1, 'Day': '2018-10-17T00:00:00'}, {'TournamentID': 296, 'RoundID': 3430, 'Number': 2, 'Day': '2018-10-18T00:00:00'}, {'TournamentID': 296, 'RoundID': 3431, 'Number': 3, 'Day': '2018-10-19T00:00:00'}, {'TournamentID': 296, 'RoundID': 3432, 'Number': 4, 'Day': '2018-10-20T00:00:00'}, {'TournamentID': 296, 'RoundID': 3794, 'Number': 5, 'Day': '2018-10-21T00:00:00'}]"
295,CIMB Classic,2018-10-10T00:00:00,2018-10-14T00:00:00,True,False,TPC Kuala Lumpur,"Kuala Lumpur, Mas",71.0,6246.0,7000000.0,,False,True,Kuala Lumpur,,,MAS,Asia/Kuala Lumpur,Stroke,c365148b-a401-4c9f-9151-358e649d2c0d,Full,"[{'TournamentID': 295, 'RoundID': 3425, 'Number': 1, 'Day': '2018-10-10T00:00:00'}, {'TournamentID': 295, 'RoundID': 3426, 'Number': 2, 'Day': '2018-10-11T00:00:00'}, {'TournamentID': 295, 'RoundID': 3427, 'Number': 3, 'Day': '2018-10-12T00:00:00'}, {'TournamentID': 295, 'RoundID': 3428, 'Number': 4, 'Day': '2018-10-13T00:00:00'}, {'TournamentID': 295, 'RoundID': 3718, 'Number': 5, 'Day': '2018-10-14T00:00:00'}]"
294,Safeway Open,2018-10-04T00:00:00,2018-10-07T00:00:00,True,False,Silverado Resort and Spa North,"Napa, CA",72.0,7203.0,,2018-10-05T07:10:00,False,True,Napa,CA,,USA,America/Los Angeles,Stroke,fe835a24-f198-4a8c-8561-0ecafb4b1b45,Full,"[{'TournamentID': 294, 'RoundID': 3577, 'Number': 1, 'Day': '2018-10-04T00:00:00'}, {'TournamentID': 294, 'RoundID': 3578, 'Number': 2, 'Day': '2018-10-05T00:00:00'}, {'TournamentID': 294, 'RoundID': 3579, 'Number': 3, 'Day': '2018-10-06T00:00:00'}, {'TournamentID': 294, 'RoundID': 3580, 'Number': 4, 'Day': '2018-10-07T00:00:00'}]"
284,Ryder Cup,2018-09-28T00:00:00,2018-09-30T00:00:00,False,False,Le Golf National,"Saint-Quentin-en-Yvelines, Fra",71.0,7214.0,,,False,False,Saint-Quentin-en-Yvelines,,,FRA,Europe/France,Team,06c4bf3d-234b-4e34-81c5-36b3bbec346c,Limited,"[{'TournamentID': 284, 'RoundID': 1056, 'Number': 1, 'Day': '2018-09-28T00:00:00'}, {'TournamentID': 284, 'RoundID': 1057, 'Number': 2, 'Day': '2018-09-29T00:00:00'}, {'TournamentID': 284, 'RoundID': 1058, 'Number': 3, 'Day': '2018-09-30T00:00:00'}]"
238,Tour Championship,2018-09-20T00:00:00,2018-09-23T00:00:00,True,False,East Lake GC,"Atlanta, GA",70.0,7362.0,,2018-09-23T11:45:00,False,True,Atlanta,GA,,USA,America/New York,Stroke,1b688431-5102-4ae3-a0e3-0fb9ccfcfdec,Full,"[{'TournamentID': 238, 'RoundID': 866, 'Number': 1, 'Day': '2018-09-20T00:00:00'}, {'TournamentID': 238, 'RoundID': 867, 'Number': 2, 'Day': '2018-09-21T00:00:00'}, {'TournamentID': 238, 'RoundID': 868, 'Number': 3, 'Day': '2018-09-22T00:00:00'}, {'TournamentID': 238, 'RoundID': 869, 'Number': 4, 'Day': '2018-09-23T00:00:00'}]"
237,BMW Championship,2018-09-06T00:00:00,2018-09-10T00:00:00,True,False,Medinah CC (No. 3),"Medinah, IL",70.0,7190.0,9250000.0,2018-09-09T07:30:00,False,True,Medinah,IL,,USA,America/Chicago,Stroke,3df3e599-b2dc-4d78-a282-658cd3c2acc9,Full,"[{'TournamentID': 237, 'RoundID': 862, 'Number': 1, 'Day': '2018-09-06T00:00:00'}, {'TournamentID': 237, 'RoundID': 863, 'Number': 2, 'Day': '2018-09-07T00:00:00'}, {'TournamentID': 237, 'RoundID': 864, 'Number': 3, 'Day': '2018-09-08T00:00:00'}, {'TournamentID': 237, 'RoundID': 865, 'Number': 4, 'Day': '2018-09-09T00:00:00'}, {'TournamentID': 237, 'RoundID': 3181, 'Number': 5, 'Day': '2018-09-10T00:00:00'}]"
281,Dell Technologies Championship,2018-08-31T00:00:00,2018-09-03T00:00:00,True,False,TPC Boston,"Norton, MA",71.0,7342.0,9000000.0,2018-08-31T13:16:00,False,True,Norton,MA,,USA,America/New York,Stroke,4511a2b3-976b-4bc2-a0d1-334799a92b1f,Full,"[{'TournamentID': 281, 'RoundID': 1043, 'Number': 1, 'Day': '2018-08-31T00:00:00'}, {'TournamentID': 281, 'RoundID': 1044, 'Number': 2, 'Day': '2018-09-01T00:00:00'}, {'TournamentID': 281, 'RoundID': 1045, 'Number': 3, 'Day': '2018-09-02T00:00:00'}, {'TournamentID': 281, 'RoundID': 1046, 'Number': 4, 'Day': '2018-09-03T00:00:00'}]"
